timestamp,ap_name,ssid,client_id,client_description,event_category,event_type,event_detail
2026-03-20 21:01:53,060_Felidia-AP2,Zona Wifi Rural Gratis-Alcaldia,6d612a86bee4b0a6,Android,802.11,802.11 association,"""channel: 149, rssi: 24, band: 5"""
2026-03-20 21:01:56,072_Hormiguero_AP1,Zona Wifi Rural Gratis-Alcaldia,6c1c622587ab9e59,32:9b:25:60:4c:8b,802.11,802.11 disassociation,"""client has left AP"""
2026-03-20 21:02:02,072_Hormiguero_AP1,Zona Wifi Rural Gratis-Alcaldia,db6e3a53b1b06113,moto-g22,802.11,802.11 association,"""channel: 149, rssi: 11, band: 5"""
2026-03-20 21:02:02,072_Hormiguero_AP1,Zona Wifi Rural Gratis-Alcaldia,db6e3a53b1b06113,moto-g22,802.1X,802.1X authentication,"""radio: 1, vap: 0, client_mac: 46:2A:87:41:79:C8"""
2026-03-20 21:02:05,059_El Saladito-AP1,Zona Wifi Rural Gratis-Alcaldia,6a5f7dac362df250,Redmi-Note-11,802.11,802.11 association,"""channel: 11, rssi: 25, band: 2"""
2026-03-20 21:02:05,059_El Saladito-AP1,Zona Wifi Rural Gratis-Alcaldia,6a5f7dac362df250,Redmi-Note-11,802.1X,802.1X authentication,"""radio: 0, vap: 0, client_mac: 96:F3:B5:F9:21:D8, aid: 776089348"""
2026-03-20 21:02:08,072_Hormiguero_AP1,Zona Wifi Rural Gratis-Alcaldia,6c1c622587ab9e59,32:9b:25:60:4c:8b,802.11,802.11 disassociation,"""previous authentication expired"""
2026-03-20 21:02:08,072_Hormiguero_AP1,Zona Wifi Rural Gratis-Alcaldia,6c1c622587ab9e59,32:9b:25:60:4c:8b,802.11,802.11 disassociation,"""client was deauthenticated"""
2026-03-20 21:02:09,059_El Saladito-AP1,Zona Wifi Rural Gratis-Alcaldia,9493061129897fb5,Android_J5O59DSH,802.11,802.11 disassociation,"""previous authentication expired"""
2026-03-20 21:02:26,060_Felidia-AP2,Zona Wifi Rural Gratis-Alcaldia,1558349273490069,HONOR-X8b,802.11,802.11 association,"""channel: 11, rssi: 33, band: 2"""
2026-03-20 21:02:26,060_Felidia-AP2,Zona Wifi Rural Gratis-Alcaldia,1558349273490069,HONOR-X8b,802.1X,802.1X authentication,"""radio: 0, vap: 0, client_mac: 3A:C9:C0:D1:67:26, aid: 1695358224"""
2026-03-20 21:02:28,060_Felidia-AP2,Zona Wifi Rural Gratis-Alcaldia,6d612a86bee4b0a6,Android,802.11,802.11 association,"""channel: 11, rssi: 26, band: 2"""
2026-03-20 21:02:28,060_Felidia-AP2,Zona Wifi Rural Gratis-Alcaldia,6d612a86bee4b0a6,Android,802.1X,802.1X authentication,"""radio: 0, vap: 0, client_mac: 2E:03:FF:9F:B6:48"""
2026-03-20 21:02:32,072_Hormiguero_AP1,Zona Wifi Rural Gratis-Alcaldia,db6e3a53b1b06113,moto-g22,802.11,802.11 disassociation,"""previous authentication expired"""
2026-03-20 21:02:32,072_Hormiguero_AP1,Zona Wifi Rural Gratis-Alcaldia,db6e3a53b1b06113,moto-g22,802.11,802.11 disassociation,"""client was deauthenticated"""
2026-03-20 21:02:36,072_Hormiguero_AP1,Zona Wifi Rural Gratis-Alcaldia,bd5c59dfdaed75be,Z2464N,802.11,802.11 association,"""channel: 11, rssi: 32, band: 2"""
2026-03-20 21:02:36,072_Hormiguero_AP1,Zona Wifi Rural Gratis-Alcaldia,bd5c59dfdaed75be,Z2464N,802.1X,802.1X authentication,"""radio: 0, vap: 0, client_mac: D2:3B:6C:F7:A4:82, aid: 1087310360"""
2026-03-20 21:02:51,063_Los Andes-AP1,Zona Wifi Rural Gratis-Alcaldia,9177556e80d02834,Android_6401d2e2d2d74de58fdb27beea3952fc,802.11,802.11 disassociation,"""client not responding"""
2026-03-20 21:02:56,060_Felidia-AP1,Zona Wifi Rural Gratis-Alcaldia,f2f7af9c075c6f4a,Android_M7C3JXB3,802.11,802.11 disassociation,"""client not responding"""
2026-03-20 21:02:58,060_Felidia-AP2,Zona Wifi Rural Gratis-Alcaldia,6d612a86bee4b0a6,Android,802.11,802.11 disassociation,"""client was deauthenticated"""
2026-03-20 21:03:00,060_Felidia-AP1,Zona Wifi Rural Gratis-Alcaldia,4a1a12f42f0a8e96,Redmi-Note-12S,802.1X,802.1X authentication,"""radio: 1, vap: 0, client_mac: 9A:EB:5F:0B:90:C1, aid: 1140285446"""
2026-03-20 21:03:00,060_Felidia-AP1,Zona Wifi Rural Gratis-Alcaldia,4a1a12f42f0a8e96,Redmi-Note-12S,802.11,802.11 association,"""channel: 40, rssi: 29, band: 5"""
2026-03-20 21:03:01,060_Felidia-AP2,Zona Wifi Rural Gratis-Alcaldia,6d612a86bee4b0a6,Android,802.11,802.11 disassociation,"""previous authentication expired"""
2026-03-20 21:03:03,059_El Saladito-AP1,Zona Wifi Rural Gratis-Alcaldia,9493061129897fb5,Android_J5O59DSH,802.1X,802.1X authentication,"""radio: 1, vap: 0, client_mac: B6:9D:74:65:26:54, aid: 858910152"""
2026-03-20 21:03:03,059_El Saladito-AP1,Zona Wifi Rural Gratis-Alcaldia,9493061129897fb5,Android_J5O59DSH,802.11,802.11 association,"""channel: 149, rssi: 8, band: 5"""
2026-03-20 21:03:06,072_Hormiguero_AP1,Zona Wifi Rural Gratis-Alcaldia,bd5c59dfdaed75be,Z2464N,802.11,802.11 disassociation,"""client was deauthenticated"""
2026-03-20 21:03:09,072_Hormiguero_AP1,Zona Wifi Rural Gratis-Alcaldia,bd5c59dfdaed75be,Z2464N,802.11,802.11 disassociation,"""previous authentication expired"""
2026-03-20 21:03:13,059_El Saladito-AP1,Zona Wifi Rural Gratis-Alcaldia,6a5f7dac362df250,Redmi-Note-11,Auth,Splash authentication,"""duration: 3600"""
2026-03-20 21:03:16,060_Felidia-AP2,Zona Wifi Rural Gratis-Alcaldia,4a1a12f42f0a8e96,Redmi-Note-12S,802.11,802.11 association,"""channel: 11, rssi: 18, band: 2"""
2026-03-20 21:03:16,060_Felidia-AP2,Zona Wifi Rural Gratis-Alcaldia,4a1a12f42f0a8e96,Redmi-Note-12S,802.1X,802.1X authentication,"""radio: 0, vap: 0, client_mac: 9A:EB:5F:0B:90:C1, aid: 474380265"""
2026-03-20 21:03:23,072_Hormiguero_AP1,Zona Wifi Rural Gratis-Alcaldia,bd5c59dfdaed75be,Z2464N,802.1X,802.1X authentication,"""radio: 1, vap: 0, client_mac: D2:3B:6C:F7:A4:82, aid: 1340384818"""
2026-03-20 21:03:23,072_Hormiguero_AP1,Zona Wifi Rural Gratis-Alcaldia,bd5c59dfdaed75be,Z2464N,802.11,802.11 association,"""channel: 149, rssi: 27, band: 5"""
2026-03-20 21:03:25,060_Felidia-AP1,Zona Wifi Rural Gratis-Alcaldia,4a1a12f42f0a8e96,Redmi-Note-12S,802.11,802.11 association,"""channel: 11, rssi: 22, band: 2"""
2026-03-20 21:03:25,060_Felidia-AP1,Zona Wifi Rural Gratis-Alcaldia,4a1a12f42f0a8e96,Redmi-Note-12S,802.1X,802.1X authentication,"""radio: 0, vap: 0, client_mac: 9A:EB:5F:0B:90:C1, aid: 1193573745"""
2026-03-20 21:03:33,059_El Saladito-AP1,Zona Wifi Rural Gratis-Alcaldia,9493061129897fb5,Android_J5O59DSH,802.11,802.11 disassociation,"""client was deauthenticated"""
2026-03-20 21:03:34,059_El Saladito-AP1,Zona Wifi Rural Gratis-Alcaldia,9493061129897fb5,Android_J5O59DSH,802.11,802.11 disassociation,"""previous authentication expired"""
2026-03-20 21:03:48,059_El Saladito-AP1,Zona Wifi Rural Gratis-Alcaldia,9493061129897fb5,Android_J5O59DSH,802.11,802.11 disassociation,"""client was deauthenticated"""
2026-03-20 21:03:52,060_Felidia-AP1,Zona Wifi Rural Gratis-Alcaldia,b133ee60459a22dd,Z2469N,802.1X,802.1X authentication,"""radio: 0, vap: 0, client_mac: 72:AB:A3:80:97:24, aid: 1766354509"""
2026-03-20 21:03:52,060_Felidia-AP1,Zona Wifi Rural Gratis-Alcaldia,b133ee60459a22dd,Z2469N,802.11,802.11 association,"""channel: 11, rssi: 34, band: 2"""
2026-03-20 21:03:53,072_Hormiguero_AP1,Zona Wifi Rural Gratis-Alcaldia,bd5c59dfdaed75be,Z2464N,802.11,802.11 disassociation,"""client was deauthenticated"""
2026-03-20 21:03:54,072_Hormiguero_AP1,Zona Wifi Rural Gratis-Alcaldia,bd5c59dfdaed75be,Z2464N,802.11,802.11 disassociation,"""previous authentication expired"""
2026-03-20 21:03:55,060_Felidia-AP1,Zona Wifi Rural Gratis-Alcaldia,4a1a12f42f0a8e96,Redmi-Note-12S,802.11,802.11 disassociation,"""client was deauthenticated"""
2026-03-20 21:03:56,060_Felidia-AP1,Zona Wifi Rural Gratis-Alcaldia,1558349273490069,HONOR-X8b,802.1X,802.1X authentication,"""radio: 0, vap: 0, client_mac: 3A:C9:C0:D1:67:26, aid: 1031386217"""
2026-03-20 21:03:56,060_Felidia-AP1,Zona Wifi Rural Gratis-Alcaldia,1558349273490069,HONOR-X8b,802.11,802.11 association,"""channel: 11, rssi: 35, band: 2"""
2026-03-20 21:03:57,060_Felidia-AP1,Zona Wifi Rural Gratis-Alcaldia,4a1a12f42f0a8e96,Redmi-Note-12S,802.11,802.11 disassociation,"""previous authentication expired"""
2026-03-20 21:04:12,060_Felidia-AP1,Zona Wifi Rural Gratis-Alcaldia,81c67b7d49f3e383,Android-2,802.1X,802.1X authentication,"""radio: 0, vap: 0, client_mac: D0:9C:7A:DD:D9:E8, aid: 2016936293"""
2026-03-20 21:04:12,060_Felidia-AP1,Zona Wifi Rural Gratis-Alcaldia,81c67b7d49f3e383,Android-2,802.11,802.11 association,"""channel: 11, rssi: 18, band: 2"""
2026-03-20 21:04:15,072_Hormiguero_AP1,Zona Wifi Rural Gratis-Alcaldia,90a5d5a8573d7f52,Julian,802.11,802.11 disassociation,"""client not responding"""
2026-03-20 21:04:21,060_Felidia-AP2,Zona Wifi Rural Gratis-Alcaldia,b133ee60459a22dd,Z2469N,802.1X,802.1X authentication,"""radio: 0, vap: 0, client_mac: 72:AB:A3:80:97:24, aid: 156027633"""
2026-03-20 21:04:21,060_Felidia-AP2,Zona Wifi Rural Gratis-Alcaldia,b133ee60459a22dd,Z2469N,802.11,802.11 association,"""channel: 11, rssi: 21, band: 2"""
2026-03-20 21:04:23,061_La Leonera-AP1,Zona Wifi Rural Gratis-Alcaldia,960ec07e84c51f49,6a:90:39:48:bd:7a,802.11,802.11 disassociation,"""client not responding"""
2026-03-20 21:04:29,061_La Leonera-AP1,Zona Wifi Rural Gratis-Alcaldia,960ec07e84c51f49,6a:90:39:48:bd:7a,802.1X,802.1X authentication,"""radio: 0, vap: 0, client_mac: 6A:90:39:48:BD:7A, aid: 2138968043"""
2026-03-20 21:04:29,061_La Leonera-AP1,Zona Wifi Rural Gratis-Alcaldia,960ec07e84c51f49,6a:90:39:48:bd:7a,802.11,802.11 association,"""channel: 11, rssi: 19, band: 2"""
2026-03-20 21:04:30,060_Felidia-AP2,Zona Wifi Rural Gratis-Alcaldia,f2f7af9c075c6f4a,Android_M7C3JXB3,802.1X,802.1X authentication,"""radio: 0, vap: 0, client_mac: 7A:5D:2C:80:6C:56, aid: 586113891"""
2026-03-20 21:04:30,060_Felidia-AP2,Zona Wifi Rural Gratis-Alcaldia,f2f7af9c075c6f4a,Android_M7C3JXB3,802.11,802.11 association,"""channel: 11, rssi: 29, band: 2"""
2026-03-20 21:04:30,060_Felidia-AP2,Zona Wifi Rural Gratis-Alcaldia,b133ee60459a22dd,Z2469N,802.11,802.11 disassociation,"""client has left AP"""
2026-03-20 21:04:31,060_Felidia-AP1,Zona Wifi Rural Gratis-Alcaldia,1558349273490069,HONOR-X8b,802.11,802.11 disassociation,"""client not responding"""
2026-03-20 21:04:31,060_Felidia-AP2,Zona Wifi Rural Gratis-Alcaldia,b133ee60459a22dd,Z2469N,802.11,802.11 association,"""channel: 11, rssi: 28, band: 2"""
2026-03-20 21:04:31,060_Felidia-AP2,Zona Wifi Rural Gratis-Alcaldia,b133ee60459a22dd,Z2469N,802.1X,802.1X authentication,"""radio: 0, vap: 0, client_mac: 72:AB:A3:80:97:24, aid: 156027633"""
2026-03-20 21:04:35,060_Felidia-AP1,Zona Wifi Rural Gratis-Alcaldia,f2f7af9c075c6f4a,Android_M7C3JXB3,802.11,802.11 association,"""channel: 11, rssi: 27, band: 2"""
2026-03-20 21:04:35,060_Felidia-AP1,Zona Wifi Rural Gratis-Alcaldia,f2f7af9c075c6f4a,Android_M7C3JXB3,802.1X,802.1X authentication,"""radio: 0, vap: 0, client_mac: 7A:5D:2C:80:6C:56, aid: 121407501"""
2026-03-20 21:04:37,072_Hormiguero_AP1,Zona Wifi Rural Gratis-Alcaldia,6c1c622587ab9e59,32:9b:25:60:4c:8b,802.11,802.11 association,"""channel: 11, rssi: 18, band: 2"""
2026-03-20 21:04:37,072_Hormiguero_AP1,Zona Wifi Rural Gratis-Alcaldia,6c1c622587ab9e59,32:9b:25:60:4c:8b,802.1X,802.1X authentication,"""radio: 0, vap: 0, client_mac: 32:9B:25:60:4C:8B, aid: 1938359190"""
2026-03-20 21:04:39,060_Felidia-AP2,Zona Wifi Rural Gratis-Alcaldia,a8d868ad704cdd59,Redmi-Note-13,802.11,802.11 disassociation,"""client was deauthenticated"""
2026-03-20 21:04:39,060_Felidia-AP2,Zona Wifi Rural Gratis-Alcaldia,a8d868ad704cdd59,Redmi-Note-13,802.11,802.11 disassociation,"""previous authentication expired"""
2026-03-20 21:04:40,072_Hormiguero_AP1,Zona Wifi Rural Gratis-Alcaldia,6c1c622587ab9e59,32:9b:25:60:4c:8b,802.1X,802.1X authentication,"""radio: 1, vap: 0, client_mac: 32:9B:25:60:4C:8B, aid: 2083284852"""
2026-03-20 21:04:40,072_Hormiguero_AP1,Zona Wifi Rural Gratis-Alcaldia,6c1c622587ab9e59,32:9b:25:60:4c:8b,802.11,802.11 association,"""channel: 149, rssi: 7, band: 5"""
2026-03-20 21:04:48,072_Hormiguero_AP1,Zona Wifi Rural Gratis-Alcaldia,6c1c622587ab9e59,32:9b:25:60:4c:8b,802.11,802.11 disassociation,"""client has left AP"""
2026-03-20 21:04:51,060_Felidia-AP2,Zona Wifi Rural Gratis-Alcaldia,a8d868ad704cdd59,Redmi-Note-13,802.11,802.11 disassociation,"""client not responding"""
2026-03-20 21:05:00,060_Felidia-AP2,Zona Wifi Rural Gratis-Alcaldia,f2f7af9c075c6f4a,Android_M7C3JXB3,802.11,802.11 disassociation,"""client was deauthenticated"""
2026-03-20 21:05:01,072_Hormiguero_AP1,Zona Wifi Rural Gratis-Alcaldia,591e139ee50d4e9d,V2333,802.11,802.11 disassociation,"""previous authentication expired"""
2026-03-20 21:05:02,060_Felidia-AP2,Zona Wifi Rural Gratis-Alcaldia,f2f7af9c075c6f4a,Android_M7C3JXB3,802.11,802.11 disassociation,"""previous authentication expired"""
2026-03-20 21:05:10,072_Hormiguero_AP1,Zona Wifi Rural Gratis-Alcaldia,6c1c622587ab9e59,32:9b:25:60:4c:8b,802.11,802.11 disassociation,"""client was deauthenticated"""
2026-03-20 21:05:12,072_Hormiguero_AP1,Zona Wifi Rural Gratis-Alcaldia,6c1c622587ab9e59,32:9b:25:60:4c:8b,802.11,802.11 disassociation,"""previous authentication expired"""
2026-03-20 21:05:18,060_Felidia-AP2,Zona Wifi Rural Gratis-Alcaldia,f2f7af9c075c6f4a,Android_M7C3JXB3,802.11,802.11 association,"""channel: 149, rssi: 18, band: 5"""
2026-03-20 21:05:19,060_Felidia-AP2,Zona Wifi Rural Gratis-Alcaldia,f2f7af9c075c6f4a,Android_M7C3JXB3,802.1X,802.1X authentication,"""radio: 1, vap: 0, client_mac: 7A:5D:2C:80:6C:56, aid: 359755536"""
2026-03-20 21:05:23,067_Montebello-AP1,Zona Wifi Rural Gratis-Alcaldia,d4c35e3ff2bca4e1,HONOR-X5b,802.11,802.11 association,"""channel: 11, rssi: 31, band: 2"""
2026-03-20 21:05:23,067_Montebello-AP1,Zona Wifi Rural Gratis-Alcaldia,d4c35e3ff2bca4e1,HONOR-X5b,802.1X,802.1X authentication,"""radio: 0, vap: 0, client_mac: 6A:24:13:20:98:92, aid: 175796763"""
2026-03-20 21:05:25,058_La Elvira-AP1,Zona Wifi Rural Gratis-Alcaldia,6d612a86bee4b0a6,Android,802.1X,802.1X authentication,"""radio: 1, vap: 0, client_mac: 7A:6A:EE:63:A3:A7, aid: 85044537"""
2026-03-20 21:05:25,058_La Elvira-AP1,Zona Wifi Rural Gratis-Alcaldia,6d612a86bee4b0a6,Android,802.11,802.11 association,"""channel: 157, rssi: 7, band: 5"""
2026-03-20 21:05:28,060_Felidia-AP2,Zona Wifi Rural Gratis-Alcaldia,f2f7af9c075c6f4a,Android_M7C3JXB3,802.11,802.11 disassociation,"""client has left AP"""
2026-03-20 21:05:28,060_Felidia-AP2,Zona Wifi Rural Gratis-Alcaldia,f2f7af9c075c6f4a,Android_M7C3JXB3,802.1X,802.1X authentication,"""radio: 0, vap: 0, client_mac: 7A:5D:2C:80:6C:56, aid: 293766283"""
2026-03-20 21:05:28,060_Felidia-AP2,Zona Wifi Rural Gratis-Alcaldia,f2f7af9c075c6f4a,Android_M7C3JXB3,802.11,802.11 association,"""channel: 11, rssi: 27, band: 2"""
2026-03-20 21:05:31,058_La Elvira-AP1,Zona Wifi Rural Gratis-Alcaldia,6d612a86bee4b0a6,Android,Auth,Splash authentication,"""duration: 3600"""
2026-03-20 21:05:35,058_La Elvira-AP1,Zona Wifi Rural Gratis-Alcaldia,6d612a86bee4b0a6,Android,802.1X,802.1X authentication,"""radio: 0, vap: 0, client_mac: 7A:6A:EE:63:A3:A7, aid: 851541586"""
2026-03-20 21:05:35,058_La Elvira-AP1,Zona Wifi Rural Gratis-Alcaldia,6d612a86bee4b0a6,Android,802.11,802.11 association,"""channel: 11, rssi: 19, band: 2"""
2026-03-20 21:05:42,072_Hormiguero_AP1,Zona Wifi Rural Gratis-Alcaldia,6c1c622587ab9e59,32:9b:25:60:4c:8b,802.11,802.11 association,"""channel: 11, rssi: 22, band: 2"""
2026-03-20 21:05:44,060_Felidia-AP1,Zona Wifi Rural Gratis-Alcaldia,f2f7af9c075c6f4a,Android_M7C3JXB3,802.1X,802.1X authentication,"""radio: 0, vap: 0, client_mac: 7A:5D:2C:80:6C:56, aid: 347945991"""
2026-03-20 21:05:44,060_Felidia-AP1,Zona Wifi Rural Gratis-Alcaldia,f2f7af9c075c6f4a,Android_M7C3JXB3,802.11,802.11 association,"""channel: 11, rssi: 31, band: 2"""
2026-03-20 21:05:44,060_Felidia-AP1,Zona Wifi Rural Gratis-Alcaldia,f2f7af9c075c6f4a,Android_M7C3JXB3,802.11,802.11 disassociation,"""client has left AP"""
2026-03-20 21:05:48,060_Felidia-AP1,Zona Wifi Rural Gratis-Alcaldia,233c35e3b146a684,60:1d:91:2e:2a:74,802.1X,802.1X authentication,"""radio: 0, vap: 0, client_mac: 60:1D:91:2E:2A:74, aid: 1817106872"""
2026-03-20 21:05:48,060_Felidia-AP1,Zona Wifi Rural Gratis-Alcaldia,233c35e3b146a684,60:1d:91:2e:2a:74,802.11,802.11 association,"""channel: 11, rssi: 24, band: 2"""
2026-03-20 21:05:53,067_Montebello-AP1,Zona Wifi Rural Gratis-Alcaldia,d4c35e3ff2bca4e1,HONOR-X5b,802.11,802.11 disassociation,"""client was deauthenticated"""
2026-03-20 21:05:55,067_Montebello-AP1,Zona Wifi Rural Gratis-Alcaldia,d4c35e3ff2bca4e1,HONOR-X5b,802.11,802.11 disassociation,"""previous authentication expired"""
2026-03-20 21:05:55,072_Hormiguero_AP1,Zona Wifi Rural Gratis-Alcaldia,6c1c622587ab9e59,32:9b:25:60:4c:8b,802.11,802.11 association,"""channel: 149, rssi: 8, band: 5"""
2026-03-20 21:05:55,072_Hormiguero_AP1,Zona Wifi Rural Gratis-Alcaldia,6c1c622587ab9e59,32:9b:25:60:4c:8b,802.1X,802.1X authentication,"""radio: 1, vap: 0, client_mac: 32:9B:25:60:4C:8B, aid: 42050151"""
2026-03-20 21:05:58,060_Felidia-AP2,Zona Wifi Rural Gratis-Alcaldia,f2f7af9c075c6f4a,Android_M7C3JXB3,802.11,802.11 disassociation,"""client was deauthenticated"""
2026-03-20 21:06:00,060_Felidia-AP2,Zona Wifi Rural Gratis-Alcaldia,f2f7af9c075c6f4a,Android_M7C3JXB3,802.11,802.11 disassociation,"""previous authentication expired"""
2026-03-20 21:06:05,058_La Elvira-AP1,Zona Wifi Rural Gratis-Alcaldia,6d612a86bee4b0a6,Android,802.11,802.11 disassociation,"""client was deauthenticated"""
2026-03-20 21:06:07,058_La Elvira-AP1,Zona Wifi Rural Gratis-Alcaldia,6d612a86bee4b0a6,Android,802.11,802.11 disassociation,"""previous authentication expired"""
2026-03-20 21:06:21,059_El Saladito-AP1,Zona Wifi Rural Gratis-Alcaldia,6d612a86bee4b0a6,Android,802.1X,802.1X authentication,"""radio: 0, vap: 0, client_mac: C4:9F:4C:11:84:CA, aid: 1572587552"""
2026-03-20 21:06:21,059_El Saladito-AP1,Zona Wifi Rural Gratis-Alcaldia,6d612a86bee4b0a6,Android,802.11,802.11 association,"""channel: 11, rssi: 22, band: 2"""
2026-03-20 21:06:25,060_Felidia-AP2,Zona Wifi Rural Gratis-Alcaldia,9351d19a4352732e,motorola-edge-40-neo,802.11,802.11 disassociation,"""client not responding"""
2026-03-20 21:06:25,072_Hormiguero_AP1,Zona Wifi Rural Gratis-Alcaldia,6c1c622587ab9e59,32:9b:25:60:4c:8b,802.11,802.11 disassociation,"""client was deauthenticated"""
2026-03-20 21:06:27,072_Hormiguero_AP1,Zona Wifi Rural Gratis-Alcaldia,6c1c622587ab9e59,32:9b:25:60:4c:8b,802.11,802.11 disassociation,"""previous authentication expired"""
2026-03-20 21:06:32,072_Hormiguero_AP1,Zona Wifi Rural Gratis-Alcaldia,6c1c622587ab9e59,32:9b:25:60:4c:8b,802.1X,802.1X authentication,"""radio: 1, vap: 0, client_mac: 32:9B:25:60:4C:8B, aid: 42050151"""
2026-03-20 21:06:32,072_Hormiguero_AP1,Zona Wifi Rural Gratis-Alcaldia,6c1c622587ab9e59,32:9b:25:60:4c:8b,802.11,802.11 association,"""channel: 149, rssi: 7, band: 5"""
2026-03-20 21:06:32,072_Hormiguero_AP1,Zona Wifi Rural Gratis-Alcaldia,6c1c622587ab9e59,32:9b:25:60:4c:8b,802.11,802.11 disassociation,"""client has left AP"""
2026-03-20 21:06:33,059_El Saladito-AP1,Zona Wifi Rural Gratis-Alcaldia,6a5f7dac362df250,Redmi-Note-11,802.1X,802.1X authentication,"""radio: 1, vap: 0, client_mac: 96:F3:B5:F9:21:D8, aid: 1631260525"""
2026-03-20 21:06:33,059_El Saladito-AP1,Zona Wifi Rural Gratis-Alcaldia,6a5f7dac362df250,Redmi-Note-11,802.11,802.11 association,"""channel: 149, rssi: 7, band: 5"""
2026-03-20 21:06:53,067_Montebello-AP1,Zona Wifi Rural Gratis-Alcaldia,6d612a86bee4b0a6,Android,802.11,802.11 disassociation,"""client not responding"""
2026-03-20 21:06:56,058_La Elvira-AP1,Zona Wifi Rural Gratis-Alcaldia,2a5fd4bd3afedcc1,moto-g54-5G,802.11,802.11 disassociation,"""client was deauthenticated"""
2026-03-20 21:07:03,059_El Saladito-AP1,Zona Wifi Rural Gratis-Alcaldia,6a5f7dac362df250,Redmi-Note-11,802.11,802.11 disassociation,"""client was deauthenticated"""
2026-03-20 21:07:04,059_El Saladito-AP1,Zona Wifi Rural Gratis-Alcaldia,6a5f7dac362df250,Redmi-Note-11,802.11,802.11 disassociation,"""previous authentication expired"""
2026-03-20 21:07:07,072_Hormiguero_AP1,Zona Wifi Rural Gratis-Alcaldia,6c1c622587ab9e59,32:9b:25:60:4c:8b,802.11,802.11 disassociation,"""client has left AP"""
2026-03-20 21:07:12,072_Hormiguero_AP1,Zona Wifi Rural Gratis-Alcaldia,90a5d5a8573d7f52,Julian,802.1X,802.1X authentication,"""radio: 0, vap: 0, client_mac: FA:C5:CF:DF:A3:1D, aid: 298484972"""
2026-03-20 21:07:12,072_Hormiguero_AP1,Zona Wifi Rural Gratis-Alcaldia,90a5d5a8573d7f52,Julian,802.11,802.11 association,"""channel: 11, rssi: 22, band: 2"""
2026-03-20 21:07:18,059_El Saladito-AP1,Zona Wifi Rural Gratis-Alcaldia,6a5f7dac362df250,Redmi-Note-11,802.11,802.11 disassociation,"""client not responding"""
2026-03-20 21:07:22,059_El Saladito-AP1,Zona Wifi Rural Gratis-Alcaldia,6a5f7dac362df250,Redmi-Note-11,802.1X,802.1X authentication,"""radio: 1, vap: 0, client_mac: 96:F3:B5:F9:21:D8, aid: 706715751"""
2026-03-20 21:07:22,059_El Saladito-AP1,Zona Wifi Rural Gratis-Alcaldia,6a5f7dac362df250,Redmi-Note-11,802.11,802.11 association,"""channel: 149, rssi: 5, band: 5"""
2026-03-20 21:07:22,060_Felidia-AP2,Zona Wifi Rural Gratis-Alcaldia,da2c00822132834a,1a:57:08:71:ed:c6,802.11,802.11 association,"""channel: 11, rssi: 10, band: 2"""
2026-03-20 21:07:40,060_Felidia-AP2,Zona Wifi Rural Gratis-Alcaldia,da2c00822132834a,1a:57:08:71:ed:c6,802.11,802.11 disassociation,"""client was deauthenticated"""
2026-03-20 21:07:43,060_Felidia-AP1,Zona Wifi Rural Gratis-Alcaldia,da2c00822132834a,1a:57:08:71:ed:c6,802.11,802.11 association,"""channel: 40, rssi: 21, band: 5"""
2026-03-20 21:07:43,060_Felidia-AP1,Zona Wifi Rural Gratis-Alcaldia,da2c00822132834a,1a:57:08:71:ed:c6,802.1X,802.1X authentication,"""radio: 1, vap: 0, client_mac: 1A:57:08:71:ED:C6, aid: 319367942"""
2026-03-20 21:08:00,060_Felidia-AP1,Zona Wifi Rural Gratis-Alcaldia,da2c00822132834a,1a:57:08:71:ed:c6,802.11,802.11 association,"""channel: 11, rssi: 23, band: 2"""
2026-03-20 21:08:00,060_Felidia-AP1,Zona Wifi Rural Gratis-Alcaldia,da2c00822132834a,1a:57:08:71:ed:c6,802.1X,802.1X authentication,"""radio: 0, vap: 0, client_mac: 1A:57:08:71:ED:C6, aid: 1250006839"""
2026-03-20 21:08:07,059_El Saladito-AP1,Zona Wifi Rural Gratis-Alcaldia,6d612a86bee4b0a6,Android,802.11,802.11 disassociation,"""client not responding"""
2026-03-20 21:08:24,059_El Saladito-AP1,Zona Wifi Rural Gratis-Alcaldia,6a5f7dac362df250,Redmi-Note-11,802.1X,802.1X authentication,"""radio: 0, vap: 0, client_mac: 96:F3:B5:F9:21:D8, aid: 488240417"""
2026-03-20 21:08:24,059_El Saladito-AP1,Zona Wifi Rural Gratis-Alcaldia,6a5f7dac362df250,Redmi-Note-11,802.11,802.11 association,"""channel: 11, rssi: 18, band: 2"""
2026-03-20 21:08:30,060_Felidia-AP1,Zona Wifi Rural Gratis-Alcaldia,da2c00822132834a,1a:57:08:71:ed:c6,802.11,802.11 disassociation,"""client was deauthenticated"""
